row	step	emb	level	variant	n	mean_peak	sr80	sr95	never_moved	budget	seeds0-39_mean
s3ctA768	180000	usocket	25	cfg1	5	0.135	0/5	0/5	4	330	0.135
s3ctA768	180000	usocket	25	cfgemb	5	0.130	0/5	0/5	4	330	0.130
s3ctA768	180000	usocket	26	cfg1	5	0.107	0/5	0/5	4	362	0.107
s3ctA768	180000	usocket	26	cfgemb	5	0.000	0/5	0/5	5	362	0.000
s3ctA768	180000	usocket	27	cfg1	5	0.000	0/5	0/5	5	472	0.000
s3ctA768	180000	usocket	27	cfgemb	5	0.000	0/5	0/5	5	472	0.000
s3ctA768	180000	usocket	28	cfg1	5	0.000	0/5	0/5	5	548	0.000
s3ctA768	180000	usocket	28	cfgemb	5	0.000	0/5	0/5	5	548	0.000
s3ctA768	180000	usocket	29	cfg1	5	0.000	0/5	0/5	5	446	0.000
s3ctA768	180000	usocket	29	cfgemb	5	0.000	0/5	0/5	5	446	0.000
s3ctA768	180000	usocket	30	cfg1	5	0.000	0/5	0/5	5	399	0.000
s3ctA768	180000	usocket	30	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3ctA768	210000	chain	0	cfg1	80	0.503	20/80	10/80	25	688	0.578
s3ctA768	210000	chain	0	cfgemb	80	0.297	3/80	1/80	42	688	0.269
s3ctA768	210000	usocket	0	cfg1	80	0.581	23/80	17/80	19	318	0.576
s3ctA768	210000	usocket	0	cfgemb	80	0.525	22/80	12/80	23	318	0.457
s3ctA768	240000	chain	0	cfg1	80	0.527	19/80	9/80	21	688	0.531
s3ctA768	240000	chain	0	cfgemb	80	0.346	14/80	6/80	41	688	0.333
s3ctA768	240000	chain	1	cfg1	5	0.367	0/5	0/5	2	745	0.367
s3ctA768	240000	chain	1	cfgemb	5	0.134	0/5	0/5	4	745	0.134
s3ctA768	240000	chain	2	cfg1	5	0.176	1/5	0/5	4	663	0.176
s3ctA768	240000	chain	2	cfgemb	5	0.181	1/5	0/5	4	663	0.181
s3ctA768	240000	chain	3	cfg1	5	0.179	1/5	0/5	4	817	0.179
s3ctA768	240000	chain	3	cfgemb	5	0.000	0/5	0/5	5	817	0.000
s3ctA768	240000	chain	4	cfg1	5	0.348	1/5	1/5	3	719	0.348
s3ctA768	240000	chain	4	cfgemb	5	0.000	0/5	0/5	5	719	0.000
s3ctA768	240000	chain	5	cfg1	5	0.152	0/5	0/5	4	710	0.152
s3ctA768	240000	chain	5	cfgemb	5	0.248	0/5	0/5	3	710	0.248
s3ctA768	240000	chain	6	cfg1	5	0.346	0/5	0/5	2	792	0.346
s3ctA768	240000	chain	6	cfgemb	5	0.289	1/5	0/5	3	792	0.289
s3ctA768	240000	chain	7	cfg1	5	0.360	0/5	0/5	2	957	0.360
s3ctA768	240000	chain	7	cfgemb	5	0.000	0/5	0/5	5	957	0.000
s3ctA768	240000	chain	8	cfg1	5	0.279	1/5	1/5	3	908	0.279
s3ctA768	240000	chain	8	cfgemb	5	0.105	0/5	0/5	4	908	0.105
s3ctA768	240000	chain	9	cfg1	5	0.535	1/5	0/5	1	933	0.535
s3ctA768	240000	chain	9	cfgemb	5	0.015	0/5	0/5	5	933	0.015
s3ctA768	240000	chain	10	cfg1	5	0.400	0/5	0/5	2	794	0.400
s3ctA768	240000	chain	10	cfgemb	5	0.354	0/5	0/5	2	794	0.354
s3ctA768	240000	chain	11	cfg1	5	0.007	0/5	0/5	5	698	0.007
s3ctA768	240000	chain	11	cfgemb	5	0.297	1/5	0/5	3	698	0.297
s3ctA768	240000	chain	12	cfg1	5	0.324	0/5	0/5	2	730	0.324
s3ctA768	240000	chain	12	cfgemb	5	0.208	0/5	0/5	3	730	0.208
s3ctA768	240000	chain	13	cfg1	5	0.318	0/5	0/5	2	820	0.318
s3ctA768	240000	chain	13	cfgemb	5	0.000	0/5	0/5	5	820	0.000
s3ctA768	240000	chain	14	cfg1	5	0.220	1/5	1/5	3	751	0.220
s3ctA768	240000	chain	14	cfgemb	5	0.117	0/5	0/5	4	751	0.117
s3ctA768	240000	chain	15	cfg1	5	0.274	1/5	0/5	3	861	0.274
s3ctA768	240000	chain	15	cfgemb	5	0.000	0/5	0/5	5	861	0.000
s3ctA768	240000	chain	16	cfg1	5	0.236	0/5	0/5	3	1001	0.236
s3ctA768	240000	chain	16	cfgemb	5	0.000	0/5	0/5	5	1001	0.000
s3ctA768	240000	chain	17	cfg1	5	0.000	0/5	0/5	5	1029	0.000
s3ctA768	240000	chain	17	cfgemb	5	0.000	0/5	0/5	5	1029	0.000
s3ctA768	240000	chain	18	cfg1	5	0.315	1/5	0/5	3	1082	0.315
s3ctA768	240000	chain	18	cfgemb	5	0.190	1/5	0/5	4	1082	0.190
s3ctA768	240000	chain	19	cfg1	5	0.000	0/5	0/5	5	1122	0.000
s3ctA768	240000	chain	19	cfgemb	5	0.000	0/5	0/5	5	1122	0.000
s3ctA768	240000	chain	20	cfg1	5	0.673	1/5	0/5	0	1218	0.673
s3ctA768	240000	chain	20	cfgemb	5	0.135	0/5	0/5	4	1218	0.135
s3ctA768	240000	chain	21	cfg1	5	0.482	0/5	0/5	1	974	0.482
s3ctA768	240000	chain	21	cfgemb	5	0.000	0/5	0/5	5	974	0.000
s3ctA768	240000	chain	22	cfg1	5	0.097	0/5	0/5	4	840	0.097
s3ctA768	240000	chain	22	cfgemb	5	0.000	0/5	0/5	5	840	0.000
s3ctA768	240000	chain	23	cfg1	5	0.424	2/5	0/5	2	688	0.424
s3ctA768	240000	chain	23	cfgemb	5	0.096	0/5	0/5	4	688	0.096
s3ctA768	240000	chain	24	cfg1	5	0.576	2/5	0/5	1	629	0.576
s3ctA768	240000	chain	24	cfgemb	5	0.368	1/5	0/5	2	629	0.368
s3ctA768	240000	chain	25	cfg1	5	0.324	1/5	1/5	3	712	0.324
s3ctA768	240000	chain	25	cfgemb	5	0.196	1/5	1/5	4	712	0.196
s3ctA768	240000	chain	26	cfg1	5	0.244	0/5	0/5	3	783	0.244
s3ctA768	240000	chain	26	cfgemb	5	0.138	0/5	0/5	4	783	0.138
s3ctA768	240000	chain	27	cfg1	5	0.321	1/5	1/5	3	1020	0.321
s3ctA768	240000	chain	27	cfgemb	5	0.000	0/5	0/5	5	1020	0.000
s3ctA768	240000	chain	28	cfg1	5	0.316	0/5	0/5	2	1184	0.316
s3ctA768	240000	chain	28	cfgemb	5	0.096	0/5	0/5	4	1184	0.096
s3ctA768	240000	chain	29	cfg1	5	0.124	0/5	0/5	4	963	0.124
s3ctA768	240000	chain	29	cfgemb	5	0.000	0/5	0/5	5	963	0.000
s3ctA768	240000	chain	30	cfg1	5	0.140	0/5	0/5	4	862	0.140
s3ctA768	240000	chain	30	cfgemb	5	0.000	0/5	0/5	5	862	0.000
s3ctA768	240000	usocket	0	cfg1	80	0.472	16/80	12/80	27	318	0.414
s3ctA768	240000	usocket	0	cfgemb	80	0.448	15/80	8/80	31	318	0.392
s3ctA768	240000	usocket	1	cfg1	5	0.000	0/5	0/5	5	345	0.000
s3ctA768	240000	usocket	1	cfgemb	5	0.108	0/5	0/5	4	345	0.108
s3ctA768	240000	usocket	2	cfg1	5	0.221	0/5	0/5	3	307	0.221
s3ctA768	240000	usocket	2	cfgemb	5	0.086	0/5	0/5	4	307	0.086
s3ctA768	240000	usocket	3	cfg1	5	0.000	0/5	0/5	5	378	0.000
s3ctA768	240000	usocket	3	cfgemb	5	0.000	0/5	0/5	5	378	0.000
s3ctA768	240000	usocket	4	cfg1	5	0.000	0/5	0/5	5	333	0.000
s3ctA768	240000	usocket	4	cfgemb	5	0.000	0/5	0/5	5	333	0.000
s3ctA768	240000	usocket	5	cfg1	5	0.000	0/5	0/5	5	328	0.000
s3ctA768	240000	usocket	5	cfgemb	5	0.000	0/5	0/5	5	328	0.000
s3ctA768	240000	usocket	6	cfg1	5	0.104	0/5	0/5	4	367	0.104
s3ctA768	240000	usocket	6	cfgemb	5	0.138	0/5	0/5	4	367	0.138
s3ctA768	240000	usocket	7	cfg1	5	0.000	0/5	0/5	5	443	0.000
s3ctA768	240000	usocket	7	cfgemb	5	0.000	0/5	0/5	5	443	0.000
s3ctA768	240000	usocket	8	cfg1	5	0.000	0/5	0/5	5	420	0.000
s3ctA768	240000	usocket	8	cfgemb	5	0.000	0/5	0/5	5	420	0.000
s3ctA768	240000	usocket	9	cfg1	5	0.000	0/5	0/5	5	432	0.000
s3ctA768	240000	usocket	9	cfgemb	5	0.000	0/5	0/5	5	432	0.000
s3ctA768	240000	usocket	10	cfg1	5	0.000	0/5	0/5	5	368	0.000
s3ctA768	240000	usocket	10	cfgemb	5	0.000	0/5	0/5	5	368	0.000
s3ctA768	240000	usocket	11	cfg1	5	0.000	0/5	0/5	5	323	0.000
s3ctA768	240000	usocket	11	cfgemb	5	0.104	0/5	0/5	4	323	0.104
s3ctA768	240000	usocket	12	cfg1	5	0.000	0/5	0/5	5	338	0.000
s3ctA768	240000	usocket	12	cfgemb	5	0.000	0/5	0/5	5	338	0.000
s3ctA768	240000	usocket	13	cfg1	5	0.097	0/5	0/5	4	380	0.097
s3ctA768	240000	usocket	13	cfgemb	5	0.157	0/5	0/5	3	380	0.157
s3ctA768	240000	usocket	14	cfg1	5	0.000	0/5	0/5	5	348	0.000
s3ctA768	240000	usocket	14	cfgemb	5	0.000	0/5	0/5	5	348	0.000
s3ctA768	240000	usocket	15	cfg1	5	0.000	0/5	0/5	5	399	0.000
s3ctA768	240000	usocket	15	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3ctA768	240000	usocket	16	cfg1	5	0.000	0/5	0/5	5	463	0.000
s3ctA768	240000	usocket	16	cfgemb	5	0.000	0/5	0/5	5	463	0.000
s3ctA768	240000	usocket	17	cfg1	5	0.000	0/5	0/5	5	476	0.000
s3ctA768	240000	usocket	17	cfgemb	5	0.000	0/5	0/5	5	476	0.000
s3ctA768	240000	usocket	18	cfg1	5	0.000	0/5	0/5	5	501	0.000
s3ctA768	240000	usocket	18	cfgemb	5	0.000	0/5	0/5	5	501	0.000
s3ctA768	240000	usocket	19	cfg1	5	0.000	0/5	0/5	5	519	0.000
s3ctA768	240000	usocket	19	cfgemb	5	0.000	0/5	0/5	5	519	0.000
s3ctA768	240000	usocket	20	cfg1	5	0.000	0/5	0/5	5	564	0.000
s3ctA768	240000	usocket	20	cfgemb	5	0.000	0/5	0/5	5	564	0.000
s3ctA768	240000	usocket	21	cfg1	5	0.134	0/5	0/5	4	451	0.134
s3ctA768	240000	usocket	21	cfgemb	5	0.164	1/5	0/5	4	451	0.164
s3ctA768	240000	usocket	22	cfg1	5	0.000	0/5	0/5	5	389	0.000
s3ctA768	240000	usocket	22	cfgemb	5	0.000	0/5	0/5	5	389	0.000
s3ctA768	240000	usocket	23	cfg1	5	0.084	0/5	0/5	4	319	0.084
s3ctA768	240000	usocket	23	cfgemb	5	0.120	0/5	0/5	4	319	0.120
s3ctA768	240000	usocket	24	cfg1	5	0.472	2/5	0/5	2	291	0.472
s3ctA768	240000	usocket	24	cfgemb	5	0.195	1/5	0/5	4	291	0.195
s3ctA768	240000	usocket	25	cfg1	5	0.000	0/5	0/5	5	330	0.000
s3ctA768	240000	usocket	25	cfgemb	5	0.000	0/5	0/5	5	330	0.000
s3ctA768	240000	usocket	26	cfg1	5	0.000	0/5	0/5	5	362	0.000
s3ctA768	240000	usocket	26	cfgemb	5	0.002	0/5	0/5	5	362	0.002
s3ctA768	240000	usocket	27	cfg1	5	0.000	0/5	0/5	5	472	0.000
s3ctA768	240000	usocket	27	cfgemb	5	0.000	0/5	0/5	5	472	0.000
s3ctA768	240000	usocket	28	cfg1	5	0.000	0/5	0/5	5	548	0.000
s3ctA768	240000	usocket	28	cfgemb	5	0.000	0/5	0/5	5	548	0.000
s3ctA768	240000	usocket	29	cfg1	5	0.325	1/5	1/5	3	446	0.325
s3ctA768	240000	usocket	29	cfgemb	5	0.000	0/5	0/5	5	446	0.000
s3ctA768	240000	usocket	30	cfg1	5	0.000	0/5	0/5	5	399	0.000
s3ctA768	240000	usocket	30	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3ctApin	30000	chain	0	cfg1	40	0.422	6/40	1/40	15	688	nan
s3ctApin	30000	chain	0	cfgemb	80	0.202	3/80	0/80	53	688	0.199
s3ctApin	30000	usocket	0	cfg1	80	0.348	14/80	4/80	40	318	0.308
s3ctApin	30000	usocket	0	cfgemb	40	0.410	7/40	0/40	16	318	nan
s3ctApin	60000	chain	0	cfg1	40	0.536	11/40	3/40	10	688	nan
s3ctApin	60000	chain	0	cfgemb	40	0.260	2/40	0/40	23	688	nan
s3ctApin	60000	usocket	0	cfg1	80	0.503	18/80	9/80	22	318	0.528
s3ctApin	60000	usocket	0	cfgemb	80	0.400	14/80	3/80	34	318	0.446
s3ctApin	90000	chain	0	cfg1	80	0.527	13/80	5/80	19	688	0.533
s3ctApin	90000	chain	0	cfgemb	80	0.285	9/80	1/80	46	688	0.288
s3ctApin	90000	usocket	0	cfg1	80	0.546	21/80	9/80	21	318	0.559
s3ctApin	90000	usocket	0	cfgemb	80	0.421	19/80	3/80	34	318	0.381
s3ctApin	120000	chain	0	cfg1	80	0.567	22/80	10/80	17	688	0.638
s3ctApin	120000	chain	0	cfgemb	80	0.316	9/80	0/80	43	688	0.332
s3ctApin	120000	chain	1	cfg1	5	0.100	0/5	0/5	4	745	0.100
s3ctApin	120000	chain	1	cfgemb	5	0.000	0/5	0/5	5	745	0.000
s3ctApin	120000	chain	2	cfg1	5	0.263	0/5	0/5	3	663	0.263
s3ctApin	120000	chain	2	cfgemb	5	0.174	1/5	0/5	4	663	0.174
s3ctApin	120000	chain	3	cfg1	5	0.130	0/5	0/5	4	817	0.130
s3ctApin	120000	chain	3	cfgemb	5	0.133	0/5	0/5	4	817	0.133
s3ctApin	120000	chain	4	cfg1	5	0.319	0/5	0/5	2	719	0.319
s3ctApin	120000	chain	4	cfgemb	5	0.136	0/5	0/5	4	719	0.136
s3ctApin	120000	chain	5	cfg1	5	0.357	0/5	0/5	2	710	0.357
s3ctApin	120000	chain	5	cfgemb	5	0.330	1/5	1/5	3	710	0.330
s3ctApin	120000	chain	6	cfg1	5	0.698	1/5	0/5	0	792	0.698
s3ctApin	120000	chain	6	cfgemb	5	0.091	0/5	0/5	4	792	0.091
s3ctApin	120000	chain	7	cfg1	5	0.244	1/5	1/5	3	957	0.244
s3ctApin	120000	chain	7	cfgemb	5	0.138	0/5	0/5	4	957	0.138
s3ctApin	120000	chain	8	cfg1	5	0.138	0/5	0/5	4	908	0.138
s3ctApin	120000	chain	8	cfgemb	5	0.196	0/5	0/5	3	908	0.196
s3ctApin	120000	chain	9	cfg1	5	0.552	1/5	0/5	1	933	0.552
s3ctApin	120000	chain	9	cfgemb	5	0.167	1/5	0/5	4	933	0.167
s3ctApin	120000	chain	10	cfg1	5	0.341	0/5	0/5	2	794	0.341
s3ctApin	120000	chain	10	cfgemb	5	0.159	0/5	0/5	4	794	0.159
s3ctApin	120000	chain	11	cfg1	5	0.000	0/5	0/5	5	698	0.000
s3ctApin	120000	chain	11	cfgemb	5	0.000	0/5	0/5	5	698	0.000
s3ctApin	120000	chain	12	cfg1	5	0.506	1/5	0/5	1	730	0.506
s3ctApin	120000	chain	12	cfgemb	5	0.115	0/5	0/5	4	730	0.115
s3ctApin	120000	chain	13	cfg1	5	0.411	1/5	1/5	2	820	0.411
s3ctApin	120000	chain	13	cfgemb	5	0.000	0/5	0/5	5	820	0.000
s3ctApin	120000	chain	14	cfg1	5	0.000	0/5	0/5	5	751	0.000
s3ctApin	120000	chain	14	cfgemb	5	0.129	0/5	0/5	4	751	0.129
s3ctApin	120000	chain	15	cfg1	5	0.301	1/5	0/5	3	861	0.301
s3ctApin	120000	chain	15	cfgemb	5	0.000	0/5	0/5	5	861	0.000
s3ctApin	120000	chain	16	cfg1	5	0.423	2/5	0/5	2	1001	0.423
s3ctApin	120000	chain	16	cfgemb	5	0.154	0/5	0/5	4	1001	0.154
s3ctApin	120000	chain	17	cfg1	5	0.437	1/5	0/5	2	1029	0.437
s3ctApin	120000	chain	17	cfgemb	5	0.000	0/5	0/5	5	1029	0.000
s3ctApin	120000	chain	18	cfg1	5	0.383	0/5	0/5	2	1082	0.383
s3ctApin	120000	chain	18	cfgemb	5	0.105	0/5	0/5	4	1082	0.105
s3ctApin	120000	chain	19	cfg1	5	0.118	0/5	0/5	4	1122	0.118
s3ctApin	120000	chain	19	cfgemb	5	0.000	0/5	0/5	5	1122	0.000
s3ctApin	120000	chain	20	cfg1	5	0.566	0/5	0/5	1	1218	0.566
s3ctApin	120000	chain	20	cfgemb	5	0.187	1/5	0/5	4	1218	0.187
s3ctApin	120000	chain	21	cfg1	5	0.273	0/5	0/5	3	974	0.273
s3ctApin	120000	chain	21	cfgemb	5	0.107	0/5	0/5	4	974	0.107
s3ctApin	120000	chain	22	cfg1	5	0.509	2/5	1/5	2	840	0.509
s3ctApin	120000	chain	22	cfgemb	5	0.000	0/5	0/5	5	840	0.000
s3ctApin	120000	chain	23	cfg1	5	0.339	1/5	0/5	3	688	0.339
s3ctApin	120000	chain	23	cfgemb	5	0.492	2/5	1/5	2	688	0.492
s3ctApin	120000	chain	24	cfg1	5	0.124	0/5	0/5	4	629	0.124
s3ctApin	120000	chain	24	cfgemb	5	0.274	1/5	0/5	3	629	0.274
s3ctApin	120000	chain	25	cfg1	5	0.391	0/5	0/5	2	712	0.391
s3ctApin	120000	chain	25	cfgemb	5	0.000	0/5	0/5	5	712	0.000
s3ctApin	120000	chain	26	cfg1	5	0.371	0/5	0/5	2	783	0.371
s3ctApin	120000	chain	26	cfgemb	5	0.000	0/5	0/5	5	783	0.000
s3ctApin	120000	chain	27	cfg1	5	0.163	1/5	0/5	4	1020	0.163
s3ctApin	120000	chain	27	cfgemb	5	0.000	0/5	0/5	5	1020	0.000
s3ctApin	120000	chain	28	cfg1	5	0.511	2/5	1/5	2	1184	0.511
s3ctApin	120000	chain	28	cfgemb	5	0.135	0/5	0/5	4	1184	0.135
s3ctApin	120000	chain	29	cfg1	5	0.334	0/5	0/5	2	963	0.334
s3ctApin	120000	chain	29	cfgemb	5	0.000	0/5	0/5	5	963	0.000
s3ctApin	120000	chain	30	cfg1	5	0.079	0/5	0/5	4	862	0.079
s3ctApin	120000	chain	30	cfgemb	5	0.000	0/5	0/5	5	862	0.000
s3ctApin	120000	usocket	0	cfg1	80	0.609	29/80	18/80	16	318	0.599
s3ctApin	120000	usocket	0	cfgemb	80	0.503	19/80	6/80	22	318	0.566
s3ctApin	120000	usocket	1	cfg1	5	0.000	0/5	0/5	5	345	0.000
s3ctApin	120000	usocket	1	cfgemb	5	0.000	0/5	0/5	5	345	0.000
s3ctApin	120000	usocket	2	cfg1	5	0.000	0/5	0/5	5	307	0.000
s3ctApin	120000	usocket	2	cfgemb	5	0.000	0/5	0/5	5	307	0.000
s3ctApin	120000	usocket	3	cfg1	5	0.124	0/5	0/5	4	378	0.124
s3ctApin	120000	usocket	3	cfgemb	5	0.000	0/5	0/5	5	378	0.000
s3ctApin	120000	usocket	4	cfg1	5	0.000	0/5	0/5	5	333	0.000
s3ctApin	120000	usocket	4	cfgemb	5	0.000	0/5	0/5	5	333	0.000
s3ctApin	120000	usocket	5	cfg1	5	0.000	0/5	0/5	5	328	0.000
s3ctApin	120000	usocket	5	cfgemb	5	0.000	0/5	0/5	5	328	0.000
s3ctApin	120000	usocket	6	cfg1	5	0.000	0/5	0/5	5	367	0.000
s3ctApin	120000	usocket	6	cfgemb	5	0.000	0/5	0/5	5	367	0.000
s3ctApin	120000	usocket	7	cfg1	5	0.000	0/5	0/5	5	443	0.000
s3ctApin	120000	usocket	7	cfgemb	5	0.000	0/5	0/5	5	443	0.000
s3ctApin	120000	usocket	8	cfg1	5	0.000	0/5	0/5	5	420	0.000
s3ctApin	120000	usocket	8	cfgemb	5	0.000	0/5	0/5	5	420	0.000
s3ctApin	120000	usocket	9	cfg1	5	0.000	0/5	0/5	5	432	0.000
s3ctApin	120000	usocket	9	cfgemb	5	0.000	0/5	0/5	5	432	0.000
s3ctApin	120000	usocket	10	cfg1	5	0.077	0/5	0/5	4	368	0.077
s3ctApin	120000	usocket	10	cfgemb	5	0.191	1/5	1/5	4	368	0.191
s3ctApin	120000	usocket	11	cfg1	5	0.101	0/5	0/5	4	323	0.101
s3ctApin	120000	usocket	11	cfgemb	5	0.000	0/5	0/5	5	323	0.000
s3ctApin	120000	usocket	12	cfg1	5	0.138	0/5	0/5	4	338	0.138
s3ctApin	120000	usocket	12	cfgemb	5	0.000	0/5	0/5	5	338	0.000
s3ctApin	120000	usocket	13	cfg1	5	0.000	0/5	0/5	5	380	0.000
s3ctApin	120000	usocket	13	cfgemb	5	0.000	0/5	0/5	5	380	0.000
s3ctApin	120000	usocket	14	cfg1	5	0.168	1/5	0/5	4	348	0.168
s3ctApin	120000	usocket	14	cfgemb	5	0.106	0/5	0/5	4	348	0.106
s3ctApin	120000	usocket	15	cfg1	5	0.000	0/5	0/5	5	399	0.000
s3ctApin	120000	usocket	15	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3ctApin	120000	usocket	16	cfg1	5	0.000	0/5	0/5	5	463	0.000
s3ctApin	120000	usocket	16	cfgemb	5	0.000	0/5	0/5	5	463	0.000
s3ctApin	120000	usocket	17	cfg1	5	0.000	0/5	0/5	5	476	0.000
s3ctApin	120000	usocket	17	cfgemb	5	0.000	0/5	0/5	5	476	0.000
s3ctApin	120000	usocket	18	cfg1	5	0.000	0/5	0/5	5	501	0.000
s3ctApin	120000	usocket	18	cfgemb	5	0.000	0/5	0/5	5	501	0.000
s3ctApin	120000	usocket	19	cfg1	5	0.104	0/5	0/5	4	519	0.104
s3ctApin	120000	usocket	19	cfgemb	5	0.000	0/5	0/5	5	519	0.000
s3ctApin	120000	usocket	20	cfg1	5	0.000	0/5	0/5	5	564	0.000
s3ctApin	120000	usocket	20	cfgemb	5	0.000	0/5	0/5	5	564	0.000
s3ctApin	120000	usocket	21	cfg1	5	0.163	1/5	0/5	4	451	0.163
s3ctApin	120000	usocket	21	cfgemb	5	0.000	0/5	0/5	5	451	0.000
s3ctApin	120000	usocket	22	cfg1	5	0.000	0/5	0/5	5	389	0.000
s3ctApin	120000	usocket	22	cfgemb	5	0.000	0/5	0/5	5	389	0.000
s3ctApin	120000	usocket	23	cfg1	5	0.000	0/5	0/5	5	319	0.000
s3ctApin	120000	usocket	23	cfgemb	5	0.000	0/5	0/5	5	319	0.000
s3ctApin	120000	usocket	24	cfg1	5	0.088	0/5	0/5	4	291	0.088
s3ctApin	120000	usocket	24	cfgemb	5	0.127	0/5	0/5	4	291	0.127
s3ctApin	120000	usocket	25	cfg1	5	0.002	0/5	0/5	5	330	0.002
s3ctApin	120000	usocket	25	cfgemb	5	0.000	0/5	0/5	5	330	0.000
s3ctApin	120000	usocket	26	cfg1	5	0.000	0/5	0/5	5	362	0.000
s3ctApin	120000	usocket	26	cfgemb	5	0.000	0/5	0/5	5	362	0.000
s3ctApin	120000	usocket	27	cfg1	5	0.000	0/5	0/5	5	472	0.000
s3ctApin	120000	usocket	27	cfgemb	5	0.000	0/5	0/5	5	472	0.000
s3ctApin	120000	usocket	28	cfg1	5	0.000	0/5	0/5	5	548	0.000
s3ctApin	120000	usocket	28	cfgemb	5	0.000	0/5	0/5	5	548	0.000
s3ctApin	120000	usocket	29	cfg1	5	0.063	0/5	0/5	4	446	0.063
s3ctApin	120000	usocket	29	cfgemb	5	0.000	0/5	0/5	5	446	0.000
s3ctApin	120000	usocket	30	cfg1	5	0.077	0/5	0/5	4	399	0.077
s3ctApin	120000	usocket	30	cfgemb	5	0.000	0/5	0/5	5	399	0.000
s3ctApin	150000	chain	0	cfg1	80	0.614	23/80	13/80	13	688	0.612
s3ctApin	150000	chain	0	cfgemb	80	0.421	16/80	6/80	34	688	0.356
s3ctApin	150000	usocket	0	cfg1	80	0.674	34/80	21/80	13	318	0.660
s3ctApin	150000	usocket	0	cfgemb	80	0.503	24/80	7/80	25	318	0.458
s3ctApin	180000	chain	0	cfg1	80	0.582	22/80	16/80	19	688	0.563
s3ctApin	180000	chain	0	cfgemb	80	0.365	12/80	2/80	38	688	0.362
s3ctApin	180000	chain	1	cfg1	5	0.555	1/5	0/5	1	745	0.555
s3ctApin	180000	chain	1	cfgemb	5	0.122	0/5	0/5	4	745	0.122
s3ctApin	180000	chain	2	cfg1	5	0.495	0/5	0/5	1	663	0.495
s3ctApin	180000	chain	2	cfgemb	5	0.000	0/5	0/5	5	663	0.000
s3ctApin	180000	chain	3	cfg1	5	0.321	1/5	0/5	3	817	0.321
s3ctApin	180000	chain	3	cfgemb	5	0.000	0/5	0/5	5	817	0.000
s3ctApin	180000	chain	4	cfg1	5	0.389	0/5	0/5	2	719	0.389
s3ctApin	180000	chain	4	cfgemb	5	0.000	0/5	0/5	5	719	0.000
s3ctApin	180000	chain	5	cfg1	5	0.309	1/5	0/5	3	710	0.309
s3ctApin	180000	chain	5	cfgemb	5	0.000	0/5	0/5	5	710	0.000
s3ctApin	180000	chain	6	cfg1	5	0.276	0/5	0/5	3	792	0.276
s3ctApin	180000	chain	6	cfgemb	5	0.000	0/5	0/5	5	792	0.000
s3ctApin	180000	chain	7	cfg1	5	0.531	0/5	0/5	1	957	0.531
s3ctApin	180000	chain	7	cfgemb	5	0.000	0/5	0/5	5	957	0.000
s3ctApin	180000	chain	8	cfg1	5	0.138	0/5	0/5	4	908	0.138
s3ctApin	180000	chain	8	cfgemb	5	0.132	0/5	0/5	4	908	0.132
s3ctApin	180000	chain	9	cfg1	5	0.447	1/5	0/5	2	933	0.447
s3ctApin	180000	chain	9	cfgemb	5	0.000	0/5	0/5	5	933	0.000
s3ctApin	180000	chain	10	cfg1	5	0.312	1/5	0/5	3	794	0.312
s3ctApin	180000	chain	10	cfgemb	5	0.132	0/5	0/5	4	794	0.132
s3ctApin	180000	chain	11	cfg1	5	0.148	0/5	0/5	4	698	0.148
s3ctApin	180000	chain	11	cfgemb	5	0.092	0/5	0/5	4	698	0.092
s3ctApin	180000	chain	12	cfg1	5	0.445	0/5	0/5	1	730	0.445
s3ctApin	180000	chain	12	cfgemb	5	0.238	0/5	0/5	3	730	0.238
s3ctApin	180000	chain	13	cfg1	5	0.299	1/5	0/5	3	820	0.299
s3ctApin	180000	chain	13	cfgemb	5	0.000	0/5	0/5	5	820	0.000
s3ctApin	180000	chain	14	cfg1	5	0.217	0/5	0/5	3	751	0.217
s3ctApin	180000	chain	14	cfgemb	5	0.000	0/5	0/5	5	751	0.000
s3ctApin	180000	chain	15	cfg1	5	0.383	1/5	0/5	2	861	0.383
s3ctApin	180000	chain	15	cfgemb	5	0.000	0/5	0/5	5	861	0.000
s3ctApin	180000	chain	16	cfg1	5	0.387	1/5	0/5	2	1001	0.387
s3ctApin	180000	chain	16	cfgemb	5	0.000	0/5	0/5	5	1001	0.000
s3ctApin	180000	chain	17	cfg1	5	0.230	0/5	0/5	3	1029	0.230
s3ctApin	180000	chain	17	cfgemb	5	0.189	1/5	0/5	4	1029	0.189
s3ctApin	180000	chain	18	cfg1	5	0.267	0/5	0/5	3	1082	0.267
s3ctApin	180000	chain	18	cfgemb	5	0.136	0/5	0/5	4	1082	0.136
s3ctApin	180000	chain	19	cfg1	5	0.130	0/5	0/5	4	1122	0.130
s3ctApin	180000	chain	19	cfgemb	5	0.000	0/5	0/5	5	1122	0.000
s3ctApin	180000	chain	20	cfg1	5	0.365	0/5	0/5	2	1218	0.365
s3ctApin	180000	chain	20	cfgemb	5	0.000	0/5	0/5	5	1218	0.000
s3ctApin	180000	chain	21	cfg1	5	0.233	0/5	0/5	3	974	0.233
s3ctApin	180000	chain	21	cfgemb	5	0.000	0/5	0/5	5	974	0.000
